title,company,location,experience,url,job_id,source,search_role,search_location,description,match_score,reasoning,should_apply,applied,timestamp
Artificial Intelligence and Machine Learning Engineer II,Liquidnitro,Hyderabad,2-6 Yrs,https://www.naukri.com/job-listings-artificial-intelligence-and-machine-learning-engineer-ii-liquidnitro-hyderabad-2-to-6-years-010825502772,naukri_Artificial_Intelligence_and_Machine_Learning_Engineer_II_Liquidnitro_7,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:22.174746
Machine Learning Engineer,Evigway Technologies,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-evigway-technologies-hyderabad-3-to-8-years-291124000171,naukri_Machine_Learning_Engineer_Evigway_Technologies_8,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:23.305575
Machine Learning Engineer,Capgemini,"Hybrid - Hyderabad, Pune, Chennai",4-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-capgemini-hyderabad-pune-chennai-4-to-6-years-291124010960,naukri_Machine_Learning_Engineer_Capgemini_9,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:24.474807
Machine Learning Engineer,Micro1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-290425501603,naukri_Machine_Learning_Engineer_Micro1_0,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:25.752987
Machine Learning Engineer,Micro1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-290425501301,naukri_Machine_Learning_Engineer_Micro1_1,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:26.879299
Machine Learning Engineer,Micro1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-260425505127,naukri_Machine_Learning_Engineer_Micro1_2,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:28.015928
Machine Learning Engineer,Micro1,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-260425504117,naukri_Machine_Learning_Engineer_Micro1_3,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:29.189053
Machine Learning Engineer,ti Steps,"Chennai, Hyderabad, Bengaluru",4-8 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-ti-steps-hyderabad-chennai-bengaluru-4-to-8-years-131125015772,naukri_Machine_Learning_Engineer_ti_Steps_4,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:30.308215
Machine Learning Engineer,ti Steps,"Chennai, Hyderabad, Bengaluru",3-7 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-ti-steps-hyderabad-chennai-bengaluru-3-to-7-years-131125024526,naukri_Machine_Learning_Engineer_ti_Steps_5,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:31.457913
Machine Learning Engineer,ti Steps,"Chennai, Hyderabad, Bengaluru",2-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-ti-steps-hyderabad-chennai-bengaluru-2-to-6-years-201125025411,naukri_Machine_Learning_Engineer_ti_Steps_6,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:32.604174
Machine Learning Engineer (Speech) - AI,Level Ai,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",2-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-speech-ai-levelai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-030524501412,naukri_Machine_Learning_Engineer_(Speech)_-_AI_Level_Ai_7,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:33.749859
Machine Learning Engineer,Codefeast,Chennai,3-7 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-codefeast-chennai-3-to-7-years-061225011488,naukri_Machine_Learning_Engineer_Codefeast_8,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:34.906574
Machine Learning Engineer,Capgemini,"Hybrid - Chennai, Hyderabad, Pune",4-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-capgemini-hyderabad-pune-chennai-4-to-6-years-291124010960,naukri_Machine_Learning_Engineer_Capgemini_9,Naukri,Machine Learning Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:36.031257
Data Scientist,Venture Smarter,Remote,5-10 Yrs,https://www.naukri.com/job-listings-data-scientist-venture-smarter-remote-5-to-10-years-210525504136,naukri_Data_Scientist_Venture_Smarter_0,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:37.178238
Machine Learning Engineer,Xzect,Remote,2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-xzect-remote-2-to-5-years-250925508950,naukri_Machine_Learning_Engineer_Xzect_1,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:38.349890
Machine Learning Engineer (Search),Insider,Remote,2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-search-insider-remote-2-to-5-years-040625500467,naukri_Machine_Learning_Engineer_(Search)_Insider_2,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:39.511147
Associate Machine Learning Engineer,Silverline It,Remote,1-6 Yrs,https://www.naukri.com/job-listings-associate-machine-learning-engineer-silver-line-it-solutions-pvt-ltd-remote-1-to-6-years-220925501922,naukri_Associate_Machine_Learning_Engineer_Silverline_It_3,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:40.659148
Machine Learning Engineer (Speech) - AI,Level Ai,Remote,3-7 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-speech-ai-level-ai-remote-3-to-7-years-281123501423,naukri_Machine_Learning_Engineer_(Speech)_-_AI_Level_Ai_4,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:41.830351
LLM - Data Scientists / ML engineer,Destinare Services,remote,3-8 Yrs,https://www.naukri.com/job-listings-llm-data-scientists-ml-engineer-destinare-services-remote-3-to-8-years-081225021252,naukri_LLM_-_Data_Scientists_/_ML_engineer_Destinare_Services_5,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:43.012301
Staff Machine Learning Engineer,Adalat Ai,Remote,0-3 Yrs,https://www.naukri.com/job-listings-staff-machine-learning-engineer-adalat-ai-remote-0-to-3-years-241125501343,naukri_Staff_Machine_Learning_Engineer_Adalat_Ai_6,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:44.165255
Data Scientist,TechKnowledgeHub.org,Remote,3-7 Yrs,https://www.naukri.com/job-listings-data-scientist-techknowledgehub-org-remote-3-to-7-years-220424500452,naukri_Data_Scientist_TechKnowledgeHub.org_7,Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:45.338151
"Principal Engineer, Machine Learning",Nagarro,Remote,1-5 Yrs,https://www.naukri.com/job-listings-principal-engineer-machine-learning-nagarro-software-pvt-ltd-remote-1-to-5-years-291025501780,"naukri_Principal_Engineer,_Machine_Learning_Nagarro_8",Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:46.495540
"Principal Engineer, Machine Learning",Nagarro,Remote,1-5 Yrs,https://www.naukri.com/job-listings-principal-engineer-machine-learning-nagarro-software-pvt-ltd-remote-1-to-5-years-041125504656,"naukri_Principal_Engineer,_Machine_Learning_Nagarro_9",Naukri,Machine Learning Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:47.640149
Python Developer - Check TCS Career Page,TCS,Multiple Locations,Various,https://www.tcs.com/careers,tcs_manual_check,TCS,Python Developer,India,Visit TCS career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:48.803418
Data Scientist - Check TCS Career Page,TCS,Multiple Locations,Various,https://www.tcs.com/careers,tcs_manual_check,TCS,Data Scientist,India,Visit TCS career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:49.952590
Software Engineer - Check TCS Career Page,TCS,Multiple Locations,Various,https://www.tcs.com/careers,tcs_manual_check,TCS,Software Engineer,India,Visit TCS career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:51.099401
Machine Learning Engineer - Check TCS Career Page,TCS,Multiple Locations,Various,https://www.tcs.com/careers,tcs_manual_check,TCS,Machine Learning Engineer,India,Visit TCS career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:52.225131
Python Developer - Check Infosys Career Page,Infosys,Multiple Locations,Various,https://www.infosys.com/careers/,infosys_manual_check,Infosys,Python Developer,India,Visit Infosys career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:53.380522
Data Scientist - Check Infosys Career Page,Infosys,Multiple Locations,Various,https://www.infosys.com/careers/,infosys_manual_check,Infosys,Data Scientist,India,Visit Infosys career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:54.544587
Software Engineer - Check Infosys Career Page,Infosys,Multiple Locations,Various,https://www.infosys.com/careers/,infosys_manual_check,Infosys,Software Engineer,India,Visit Infosys career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:55.705386
Machine Learning Engineer - Check Infosys Career Page,Infosys,Multiple Locations,Various,https://www.infosys.com/careers/,infosys_manual_check,Infosys,Machine Learning Engineer,India,Visit Infosys career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:56.852288
Python Developer - Check Wipro Career Page,Wipro,Multiple Locations,Various,https://careers.wipro.com/,wipro_manual_check,Wipro,Python Developer,India,Visit Wipro career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:58.052067
Data Scientist - Check Wipro Career Page,Wipro,Multiple Locations,Various,https://careers.wipro.com/,wipro_manual_check,Wipro,Data Scientist,India,Visit Wipro career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:59.204820
Software Engineer - Check Wipro Career Page,Wipro,Multiple Locations,Various,https://careers.wipro.com/,wipro_manual_check,Wipro,Software Engineer,India,Visit Wipro career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:00.357820
Machine Learning Engineer - Check Wipro Career Page,Wipro,Multiple Locations,Various,https://careers.wipro.com/,wipro_manual_check,Wipro,Machine Learning Engineer,India,Visit Wipro career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:01.536180
Python Developer - Check HCLTech Career Page,HCLTech,Multiple Locations,Various,https://www.hcltech.com/careers,hcltech_manual_check,HCLTech,Python Developer,India,Visit HCLTech career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:02.690658
Data Scientist - Check HCLTech Career Page,HCLTech,Multiple Locations,Various,https://www.hcltech.com/careers,hcltech_manual_check,HCLTech,Data Scientist,India,Visit HCLTech career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:03.820344
Software Engineer - Check HCLTech Career Page,HCLTech,Multiple Locations,Various,https://www.hcltech.com/careers,hcltech_manual_check,HCLTech,Software Engineer,India,Visit HCLTech career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:05.032515
Machine Learning Engineer - Check HCLTech Career Page,HCLTech,Multiple Locations,Various,https://www.hcltech.com/careers,hcltech_manual_check,HCLTech,Machine Learning Engineer,India,Visit HCLTech career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:06.206992
Python Developer - Check Tech Mahindra Career Page,Tech Mahindra,Multiple Locations,Various,https://www.techmahindra.com/careers,tech_mahindra_manual_check,Tech Mahindra,Python Developer,India,Visit Tech Mahindra career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:07.356014
Data Scientist - Check Tech Mahindra Career Page,Tech Mahindra,Multiple Locations,Various,https://www.techmahindra.com/careers,tech_mahindra_manual_check,Tech Mahindra,Data Scientist,India,Visit Tech Mahindra career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:08.496324
Software Engineer - Check Tech Mahindra Career Page,Tech Mahindra,Multiple Locations,Various,https://www.techmahindra.com/careers,tech_mahindra_manual_check,Tech Mahindra,Software Engineer,India,Visit Tech Mahindra career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:09.644981
Machine Learning Engineer - Check Tech Mahindra Career Page,Tech Mahindra,Multiple Locations,Various,https://www.techmahindra.com/careers,tech_mahindra_manual_check,Tech Mahindra,Machine Learning Engineer,India,Visit Tech Mahindra career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:10.838967
Python Developer - Check Accenture Career Page,Accenture,Multiple Locations,Various,https://www.accenture.com/in-en/careers,accenture_manual_check,Accenture,Python Developer,India,Visit Accenture career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:11.973972
Data Scientist - Check Accenture Career Page,Accenture,Multiple Locations,Various,https://www.accenture.com/in-en/careers,accenture_manual_check,Accenture,Data Scientist,India,Visit Accenture career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:13.133117
Software Engineer - Check Accenture Career Page,Accenture,Multiple Locations,Various,https://www.accenture.com/in-en/careers,accenture_manual_check,Accenture,Software Engineer,India,Visit Accenture career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:14.300272
Machine Learning Engineer - Check Accenture Career Page,Accenture,Multiple Locations,Various,https://www.accenture.com/in-en/careers,accenture_manual_check,Accenture,Machine Learning Engineer,India,Visit Accenture career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:15.444771
Position Available,Cognizant,India / Multiple Locations,Check job details,https://careers.cognizant.com//us-en/jobs/00066683371/senior-manager-servicenow-delivery/,cognizant_0,Cognizant,Python Developer,India,Position at Cognizant. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:16.610668
Position Available,Cognizant,India / Multiple Locations,Check job details,https://careers.cognizant.com//us-en/jobs/00066683371/senior-manager-servicenow-delivery/,cognizant_0,Cognizant,Data Scientist,India,Position at Cognizant. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:17.745950
Position Available,Cognizant,India / Multiple Locations,Check job details,https://careers.cognizant.com//us-en/jobs/00066683371/senior-manager-servicenow-delivery/,cognizant_0,Cognizant,Software Engineer,India,Position at Cognizant. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:18.868893
Position Available,Cognizant,India / Multiple Locations,Check job details,https://careers.cognizant.com//us-en/jobs/00066683371/senior-manager-servicenow-delivery/,cognizant_0,Cognizant,Machine Learning Engineer,India,Position at Cognizant. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:20.012848
Python Developer - Check Google Career Page,Google,Multiple Locations,Various,https://careers.google.com/,google_manual_check,Google,Python Developer,India,Visit Google career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:21.163824
Data Scientist - Check Google Career Page,Google,Multiple Locations,Various,https://careers.google.com/,google_manual_check,Google,Data Scientist,India,Visit Google career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:22.304816
Software Engineer - Check Google Career Page,Google,Multiple Locations,Various,https://careers.google.com/,google_manual_check,Google,Software Engineer,India,Visit Google career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:23.478002
Machine Learning Engineer - Check Google Career Page,Google,Multiple Locations,Various,https://careers.google.com/,google_manual_check,Google,Machine Learning Engineer,India,Visit Google career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:24.629738
Python Developer - Check Microsoft Career Page,Microsoft,Multiple Locations,Various,https://careers.microsoft.com/,microsoft_manual_check,Microsoft,Python Developer,India,Visit Microsoft career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:25.784423
Data Scientist - Check Microsoft Career Page,Microsoft,Multiple Locations,Various,https://careers.microsoft.com/,microsoft_manual_check,Microsoft,Data Scientist,India,Visit Microsoft career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:26.934788
Software Engineer - Check Microsoft Career Page,Microsoft,Multiple Locations,Various,https://careers.microsoft.com/,microsoft_manual_check,Microsoft,Software Engineer,India,Visit Microsoft career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:28.084910
Machine Learning Engineer - Check Microsoft Career Page,Microsoft,Multiple Locations,Various,https://careers.microsoft.com/,microsoft_manual_check,Microsoft,Machine Learning Engineer,India,Visit Microsoft career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:29.281360
Position Available,Amazon,India / Multiple Locations,Check job details,https://www.amazon.jobs/,amazon_0,Amazon,Python Developer,India,Position at Amazon. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:30.461773
Position Available,Amazon,India / Multiple Locations,Check job details,https://www.amazon.jobs/,amazon_0,Amazon,Data Scientist,India,Position at Amazon. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:31.617187
Position Available,Amazon,India / Multiple Locations,Check job details,https://www.amazon.jobs/,amazon_0,Amazon,Software Engineer,India,Position at Amazon. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:32.764575
Position Available,Amazon,India / Multiple Locations,Check job details,https://www.amazon.jobs/,amazon_0,Amazon,Machine Learning Engineer,India,Position at Amazon. Visit link for full details.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:33.903209
Python Developer - Check Apple Career Page,Apple,Multiple Locations,Various,https://www.apple.com/careers/,apple_manual_check,Apple,Python Developer,India,Visit Apple career page to search for Python Developer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:35.058230
Data Scientist - Check Apple Career Page,Apple,Multiple Locations,Various,https://www.apple.com/careers/,apple_manual_check,Apple,Data Scientist,India,Visit Apple career page to search for Data Scientist positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:36.200147
Software Engineer - Check Apple Career Page,Apple,Multiple Locations,Various,https://www.apple.com/careers/,apple_manual_check,Apple,Software Engineer,India,Visit Apple career page to search for Software Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:37.371724
Machine Learning Engineer - Check Apple Career Page,Apple,Multiple Locations,Various,https://www.apple.com/careers/,apple_manual_check,Apple,Machine Learning Engineer,India,Visit Apple career page to search for Machine Learning Engineer positions. This is a manual check entry.,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:44:38.518542
